[Header]	
System	TOCV-TNM	
S/W Version	1.00	
User		
Date/Time	8/20/2025 12:20:44 PM	

[Data]	
Type	Anal.	Sample Name	Sample ID	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Unknown	TOC	081925_46	081925_46	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 2:06:29 AM	1	2	IC	265.8	264.0	52.32	51.96	TOC:28.44mg/L TC:80.40mg/L IC:51.96mg/L	TOC:28.44mg/L TC:80.40mg/L IC:51.96mg/L	2.616	0.99	0.5150	0.99	50	0	50	
Unknown	TOC	081925_47	081925_47	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 2:12:34 AM	1	1	TC	151.3	150.5	30.69	30.53	TOC:12.63mg/L TC:30.53mg/L IC:17.90mg/L	TOC:12.63mg/L TC:30.53mg/L IC:17.90mg/L	1.131	0.75	0.2295	0.75	51	0	50	
Unknown	TOC	081925_47	081925_47	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 2:15:48 AM	1	2	TC	146.9	150.5	29.80	30.53	TOC:12.63mg/L TC:30.53mg/L IC:17.90mg/L	TOC:12.63mg/L TC:30.53mg/L IC:17.90mg/L	1.131	0.75	0.2295	0.75	51	1	50	
Unknown	TOC	081925_47	081925_47	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 2:19:00 AM	1	3	TC	149.7	150.5	30.37	30.53	TOC:12.63mg/L TC:30.53mg/L IC:17.90mg/L	TOC:12.63mg/L TC:30.53mg/L IC:17.90mg/L	1.131	0.75	0.2295	0.75	51	0	50	
Unknown	TOC	081925_47	081925_47	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 2:21:44 AM	1	1	IC	91.02	90.92	17.92	17.90	TOC:12.63mg/L TC:30.53mg/L IC:17.90mg/L	TOC:12.63mg/L TC:30.53mg/L IC:17.90mg/L	0.1485	0.16	0.02923	0.16	51	0	50	
Unknown	TOC	081925_47	081925_47	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 2:24:04 AM	1	2	IC	90.81	90.92	17.88	17.90	TOC:12.63mg/L TC:30.53mg/L IC:17.90mg/L	TOC:12.63mg/L TC:30.53mg/L IC:17.90mg/L	0.1485	0.16	0.02923	0.16	51	0	50	
Unknown	TOC	081925_48	081925_48	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 2:30:20 AM	1	1	TC	396.1	391.0	80.35	79.30	TOC:33.70mg/L TC:79.30mg/L IC:45.61mg/L	TOC:33.70mg/L TC:79.30mg/L IC:45.61mg/L	7.283	1.86	1.477	1.86	52	0	50	
Unknown	TOC	081925_48	081925_48	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 2:33:31 AM	1	2	TC	385.8	391.0	78.26	79.30	TOC:33.70mg/L TC:79.30mg/L IC:45.61mg/L	TOC:33.70mg/L TC:79.30mg/L IC:45.61mg/L	7.283	1.86	1.477	1.86	52	0	50	
Unknown	TOC	081925_48	081925_48	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 2:36:18 AM	1	1	IC	232.4	231.7	45.75	45.61	TOC:33.70mg/L TC:79.30mg/L IC:45.61mg/L	TOC:33.70mg/L TC:79.30mg/L IC:45.61mg/L	0.9899	0.43	0.1949	0.43	52	0	50	
Unknown	TOC	081925_48	081925_48	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 2:38:45 AM	1	2	IC	231.0	231.7	45.47	45.61	TOC:33.70mg/L TC:79.30mg/L IC:45.61mg/L	TOC:33.70mg/L TC:79.30mg/L IC:45.61mg/L	0.9899	0.43	0.1949	0.43	52	0	50	
Unknown	TOC	081925_49	081925_49	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 2:45:01 AM	1	1	TC	547.1	539.9	111.0	109.5	TOC:42.55mg/L TC:109.5mg/L IC:66.96mg/L	TOC:42.55mg/L TC:109.5mg/L IC:66.96mg/L	10.25	1.90	2.080	1.90	53	0	50	
Unknown	TOC	081925_49	081925_49	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 2:48:24 AM	1	2	TC	532.6	539.9	108.0	109.5	TOC:42.55mg/L TC:109.5mg/L IC:66.96mg/L	TOC:42.55mg/L TC:109.5mg/L IC:66.96mg/L	10.25	1.90	2.080	1.90	53	0	50	
Unknown	TOC	081925_49	081925_49	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 2:51:17 AM	1	1	IC	343.6	340.1	67.64	66.96	TOC:42.55mg/L TC:109.5mg/L IC:66.96mg/L	TOC:42.55mg/L TC:109.5mg/L IC:66.96mg/L	4.879	1.43	0.9604	1.43	53	0	50	
Unknown	TOC	081925_49	081925_49	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 2:54:10 AM	1	2	IC	336.7	340.1	66.28	66.96	TOC:42.55mg/L TC:109.5mg/L IC:66.96mg/L	TOC:42.55mg/L TC:109.5mg/L IC:66.96mg/L	4.879	1.43	0.9604	1.43	53	0	50	
Unknown	TOC	081925_50	081925_50	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 3:00:01 AM	1	1	TC	94.81	91.69	19.23	18.60	TOC:1.217mg/L TC:18.60mg/L IC:17.38mg/L	TOC:1.217mg/L TC:18.60mg/L IC:17.38mg/L	0.3182	0.35	0.06455	0.35	54	1	50	
Unknown	TOC	081925_50	081925_50	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 3:02:58 AM	1	2	TC	91.92	91.69	18.65	18.60	TOC:1.217mg/L TC:18.60mg/L IC:17.38mg/L	TOC:1.217mg/L TC:18.60mg/L IC:17.38mg/L	0.3182	0.35	0.06455	0.35	54	0	50	
Unknown	TOC	081925_50	081925_50	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 3:06:13 AM	1	3	TC	91.47	91.69	18.55	18.60	TOC:1.217mg/L TC:18.60mg/L IC:17.38mg/L	TOC:1.217mg/L TC:18.60mg/L IC:17.38mg/L	0.3182	0.35	0.06455	0.35	54	0	50	
Unknown	TOC	081925_50	081925_50	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 3:08:53 AM	1	1	IC	88.57	88.31	17.43	17.38	TOC:1.217mg/L TC:18.60mg/L IC:17.38mg/L	TOC:1.217mg/L TC:18.60mg/L IC:17.38mg/L	0.3677	0.42	0.07238	0.42	54	0	50	
Unknown	TOC	081925_50	081925_50	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 3:11:10 AM	1	2	IC	88.05	88.31	17.33	17.38	TOC:1.217mg/L TC:18.60mg/L IC:17.38mg/L	TOC:1.217mg/L TC:18.60mg/L IC:17.38mg/L	0.3677	0.42	0.07238	0.42	54	0	50	
Unknown	TOC	081925_51	081925_51	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 3:17:10 AM	1	1	TC	168.9	168.7	34.26	34.21	TOC:12.32mg/L TC:34.21mg/L IC:21.89mg/L	TOC:12.32mg/L TC:34.21mg/L IC:21.89mg/L	0.3536	0.21	0.07172	0.21	55	0	50	
Unknown	TOC	081925_51	081925_51	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 3:20:22 AM	1	2	TC	164.1	168.7	33.29	34.21	TOC:12.32mg/L TC:34.21mg/L IC:21.89mg/L	TOC:12.32mg/L TC:34.21mg/L IC:21.89mg/L	0.3536	0.21	0.07172	0.21	55	1	50	
Unknown	TOC	081925_51	081925_51	C:\TOC-L\CalCurves\Caitlin Webster\081925_TC_100ppm.2025_08_19_12_51_37.cal	1.00		8/20/2025 3:23:27 AM	1	3	TC	168.4	168.7	34.16	34.21	TOC:12.32mg/L TC:34.21mg/L IC:21.89mg/L	TOC:12.32mg/L TC:34.21mg/L IC:21.89mg/L	0.3536	0.21	0.07172	0.21	55	0	50	
Unknown	TOC	081925_51	081925_51	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 3:26:08 AM	1	1	IC	111.6	111.2	21.97	21.89	TOC:12.32mg/L TC:34.21mg/L IC:21.89mg/L	TOC:12.32mg/L TC:34.21mg/L IC:21.89mg/L	0.5657	0.51	0.1114	0.51	55	0	50	
Unknown	TOC	081925_51	081925_51	C:\TOC-L\CalCurves\Caitlin Webster\081925_IC_100ppm.2025_08_19_11_55_33.cal	1.00		8/20/2025 3:28:30 AM	1	2	IC	110.8	111.2	21.81	21.89	TOC:12.32mg/L TC:34.21mg/L IC:21.89mg/L	TOC:12.32mg/L TC:34.21mg/L IC:21.89mg/L	0.5657	0.51	0.1114	0.51	55	0	50	
